g_ac_id,g_ac,g_block,g_gp,g_district,g_pc,Sl..No..of.PCs,Notified.Area.Council..NAC.,Municipality..M.,Municipal.Corporation..MC.,Outgrowth..OG.,g_match_id
127,127 chhatrapur (sc),chhatrapur (nac),chhatrapur (nac) - ward no.7,ganjam,berhampur,20,chhatrapur (nac),NA,NA,NA,1839
127,127 chhatrapur (sc),chhatrapur (nac),chhatrapur (nac) - ward no.8,ganjam,berhampur,20,chhatrapur (nac),NA,NA,NA,1840
127,127 chhatrapur (sc),chhatrapur (nac),chhatrapur (nac) - ward no.9,ganjam,berhampur,20,chhatrapur (nac),NA,NA,NA,1841
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.1,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1842
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.10,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1843
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.11,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1844
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.12,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1845
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.2,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1846
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.3,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1847
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.4,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1848
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.5,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1849
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.6,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1850
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.7,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1851
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.8,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1852
127,127 chhatrapur (sc),ganjam (nac),ganjam (nac) - ward no.9,ganjam,berhampur,20,ganjam (nac),NA,NA,NA,1853
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.1,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1854
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.10,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1855
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.11,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1856
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.12,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1857
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.13,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1858
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.2,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1859
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.3,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1860
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.4,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1861
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.5,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1862
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.6,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1863
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.7,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1864
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.8,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1865
127,127 chhatrapur (sc),rambha (nac),rambha (nac) - ward no.9,ganjam,berhampur,20,rambha (nac),NA,NA,NA,1866
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.1,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1867
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.10,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1868
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.11,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1869
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.2,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1870
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.3,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1871
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.4,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1872
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.5,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1873
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.6,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1874
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.7,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1875
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.8,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1876
132,132 gopalpur,gopalpur(nac),gopalpur (nac) - ward no.9,ganjam,berhampur,20,gopalpur(nac),NA,NA,NA,1877
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.1,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1878
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.10,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1879
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.11,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1880
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.12,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1881
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.13,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1882
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.14,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1883
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.15,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1884
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.16,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1885
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.17,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1886
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.18,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1887
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.19,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1888
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.2,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1889
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.20,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1890
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.21,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1891
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.22,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1892
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.23,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1893
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.24,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1894
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.28,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1895
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.29,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1896
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.3,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1897
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.30,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1898
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.31,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1899
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.32,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1900
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.33,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1901
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.34,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1902
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.35,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1903
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.36,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1904
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.37,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1905
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.38,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1906
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.39,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1907
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.4,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1908
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.40,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1909
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.5,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1910
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.6,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1911
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.7,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1912
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.8,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1913
132,132 gopalpur,berhampur (m),brahmapur (m corp.) - ward no.9,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1914
133,133 berhampur,berhampur (m),brahmapur (m corp.) - ward no.25,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1915
133,133 berhampur,berhampur (m),brahmapur (m corp.) - ward no.26,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1916
133,133 berhampur,berhampur (m),brahmapur (m corp.) - ward no.27,ganjam,berhampur,20,NA,berhampur (m),NA,NA,1917
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.1,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1918
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.10,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1919
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.11,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1920
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.2,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1921
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.3,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1922
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.4,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1923
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.5,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1924
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.6,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1925
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.7,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1926
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.8,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1927
134,134 digapahandi,digapahandi (nac),digapahandi (nac) - ward no.9,ganjam,berhampur,20,digapahandi (nac),NA,NA,NA,1928
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.1,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1929
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.10,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1930
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.11,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1931
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.12,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1932
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.2,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1933
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.3,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1934
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.4,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1935
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.5,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1936
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.6,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1937
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.7,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1938
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.8,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1939
135,135 chikiti,chikiti (nac),chikiti (nac) - ward no.9,ganjam,berhampur,20,chikiti (nac),NA,NA,NA,1940
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.1,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1941
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.10,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1942
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.11,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1943
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.12,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1944
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.13,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1945
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.14,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1946
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.15,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1947
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.16,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1948
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.2,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1949
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.3,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1950
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.4,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1951
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.5,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1952
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.6,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1953
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.7,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1954
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.8,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1955
137,137 paralakhemundi,paralakhemundi (m),parlakhemundi (m) - ward no.9,gajapati,berhampur,20,NA,paralakhemundi (m),NA,NA,1956
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.1,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1957
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.10,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1958
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.11,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1959
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.12,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1960
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.13,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1961
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.2,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1962
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.3,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1963
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.4,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1964
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.5,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1965
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.6,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1966
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.7,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1967
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.8,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1968
137,137 paralakhemundi,kashinagar (nac),kashinagara (nac) - ward no.9,gajapati,berhampur,20,kashinagar (nac),NA,NA,NA,1969
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.1,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1970
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.10,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1971
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.11,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1972
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.12,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1973
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.13,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1974
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.14,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1975
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.15,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1976
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.2,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1977
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.3,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1978
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.4,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1979
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.5,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1980
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.6,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1981
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.7,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1982
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.8,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1983
138,138 gunupur (st),gunupur (nac),gunupur (m) - ward no.9,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1984
138,138 gunupur (st),gunupur (nac),industrial & educational area (og) e.block no. 33-37 - ward no.16,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1985
138,138 gunupur (st),gunupur (nac),industrial & educational area (og) e.block no. 33-37 - ward no.17,rayagada,koraput (st),21,gunupur (nac),NA,NA,NA,1986
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.1,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1987
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.10,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1988
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.11,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1989
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.2,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1990
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.3,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1991
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.4,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1992
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.5,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1993
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.6,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1994
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.7,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1995
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.8,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1996
138,138 gunupur (st),gudari (nac),gudari (nac) - ward no.9,rayagada,koraput (st),21,gudari (nac),NA,NA,NA,1997
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.1,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,1998
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.10,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,1999
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.11,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2000
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.12,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2001
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.13,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2002
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.14,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2003
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.15,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2004
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.16,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2005
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.17,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2006
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.18,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2007
140,140 rayagada (st),rayagada (m),rayagada(m) - ward no.19,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2008
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.2,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2009
140,140 rayagada (st),rayagada (m),rayagada(m)- ward no. 20,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2010
140,140 rayagada (st),rayagada (m),rayagada(m)- ward no. 21,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2011
140,140 rayagada (st),rayagada (m),rayagada(m)-ward no 22,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2012
140,140 rayagada (st),rayagada (m),rayagada(m)-ward no 23,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2013
140,140 rayagada (st),rayagada (m),rayagada(m)- ward no 24,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2014
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.3,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2015
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.4,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2016
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.5,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2017
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.6,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2018
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.7,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2019
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.8,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2020
140,140 rayagada (st),rayagada (m),rayagada (m) - ward no.9,rayagada,koraput (st),21,NA,rayagada (m),NA,NA,2021
143,143 jeypore,jeypore (m),jeypur (m) - ward no.1,koraput,koraput (st),21,NA,jeypore (m),NA,NA,2022
143,143 jeypore,jeypore (m),jeypur (m) - ward no.10,koraput,koraput (st),21,NA,jeypore (m),NA,NA,2023
143,143 jeypore,jeypore (m),jeypur (m) - ward no.11,koraput,koraput (st),21,NA,jeypore (m),NA,NA,2024
143,143 jeypore,jeypore (m),jeypur (m) - ward no.12,koraput,koraput (st),21,NA,jeypore (m),NA,NA,2025
143,143 jeypore,jeypore (m),jeypur (m) - ward no.13,koraput,koraput (st),21,NA,jeypore (m),NA,NA,2026
143,143 jeypore,jeypore (m),jeypur (m) - ward no.14,koraput,koraput (st),21,NA,jeypore (m),NA,NA,2027
143,143 jeypore,jeypore (m),jeypur (m) - ward no.15,koraput,koraput (st),21,NA,jeypore (m),NA,NA,2028
143,143 jeypore,jeypore (m),jeypur (m) - ward no.16,koraput,koraput (st),21,NA,jeypore (m),NA,NA,2029
143,143 jeypore,jeypore (m),jeypur (m) - ward no.17,koraput,koraput (st),21,NA,jeypore (m),NA,NA,2030
143,143 jeypore,jeypore (m),jeypur (m) - ward no.18,koraput,koraput (st),21,NA,jeypore (m),NA,NA,2031
